name,wins,losses,ufc_loses,KO/TKO,Submission,Unanimous Decision,Majority Decision,Split Decision,No Contest,Losses
Brandon Lowe,2,1
Joe Lowry,9,2
Lu Kai,8,5
Lu Zhengyong,12,7
Robert Lucarelli,0,1
Matt Lucas,15,3
Cleber Luciano,14,6
Stephanie Luciano,5,1
Iasmin Lucindo,15,5
Duane Ludwig,21,14
Mike Lullo,8,3
Dalcha Lungiambula,11,6
Alexandru Lungu,14,4
Vicente Luque,22,9
Thaddeus Luster,0,1
Travis Lutter,10,6
Tucker Lutz,12,4
Lv Zhenhong,16,6
Stevie Lynch,5,2
Adam Lynn,17,10
Chris Lytle,31,18
Dong Hyun Ma,16,11
Pawan Maan,7,3
William Macario,9,3
Jason MacDonald,25,16
Rob MacDonald,5,4
Rory MacDonald,19,4
Ryan MacDonald,10,2
Clayton MacFarlane,4,1
Ilima Macfarlane,6,0
Valesca Machado,8,3
Caio Machado,8,2
Lyoto Machida,24,8
War Machine,14,5
Anthony Macias,26,18
Pauline Macias,4,1
Reza Madadi,14,6
Don Madge,9,3
Ryan Madigan,5,3
Victor Madrigal,15,5
Jon Madsen,8,2
Mark Madsen,12,2
Yoshiro Maeda,35,16
Leonardo Mafra,13,4
Vinny Magalhaes,14,9
Vinicius Magalhaes,2,1
Caio Magalhaes,10,3
Bernardo Magalhaes,13,4
Eric Magana,1,1
Brandon Magana,6,2
Angela Magana,11,9
Neil Magny,29,12
Raimond Magomedaliev,10,2
Ibragim Magomedov,22,8
Rashid Magomedov,20,2
Ruslan Magomedov,14,1
Abus Magomedov,25,6
Shara Magomedov,12,0
Zabit Magomedsharipov,18,1
John Maguire,24,9
Lolohea Mahe,10,4
Michelle Maher,1,2
Maheshate,9,3
Bill Mahood,20,7
Klayton Mai,8,3
Demian Maia,28,11
Jennifer Maia,21,10
Nayara Maia,7,1
Roshan Mainam,6,3
Levan Makashvili,15,2
John Makdessi,18,9
Islam Makhachev,25,1
Aliev Makhmud,0,1
Zach Makovsky,20,8
Azat Maksum,17,1
Jeremy Malaterre,4,2
Fabio Maldonado,23,11
Marvin Maldonado,2,4
Bea Malecki,4,1
Nazareno Malegarie,28,4
Carl Malenko,6,4
Jacob Malkoun,7,3
Mike Malott,10,2
Dan Manasoiu,0,0
Troy Mandaloniz,3,2
Nate Maness,15,3
Michael Mangan,0,3
Gary Mangat,15,3
Melvin Manhoef,30,14
Melchor Manibusan,2,4
Jon Manley,9,4
Steve Mann,12,5
Marnic Mann,6,2
Dylan Mantello,7,3
Chris Manuel,9,7
Jimi Manuwa,17,6
Cristiano Marcello,13,6
Daniel Marcos,15,0
Jose Maria,37,7
Marcos Mariano,6,6
Enrique Marin,10,4
Chepe Mariscal,15,6
Ronny Markes,17,5
Rory Markham,17,6
Randa Markos,11,12
Christina Marks,8,9
Nate Marquardt,35,19
Danilo Marques,11,4
Julian Marquez,9,4
Carmelo Marrero,16,6
Cesar Marscucci,3,2
John Marsh,8,7
CJ Marsh,5,7
Eliot Marshall,10,4
Doug Marshall,18,8
David Marshall,8,4
Francis Marshall,7,2
Jack Marshman,23,10
Terry Martin,23,11
Eric Martin,0,1
Justin Martin,4,3
Dave Martin,0,2
Joe Martin,6,8
Anthony Rocco Martin,17,6
Mallory Martin,7,5
Michal Martinek,7,1
Rainy Martinez,0,2
Danny Martinez,21,8
Alonzo Martinez,42,20
Henry Martinez,9,4
Jonathan Martinez,19,4
Poppies Martinez,29,11
Andrew Martinez,9,6
Mana Martinez,10,4
Victor Martinez,13,5
Roque Martinez,15,8
Melissa Martinez,7,1
Wagner da Conceicao Martins,9,8
Adriano Martins,28,9
Lucas Martins,19,3
Max Martyniouk,1,1
Bristol Marunde,16,10
Shoji Maruyama,12,9
Kazuma Maruyama,11,7
Mike Massenzio,13,9
Jameel Massouh,26,9
Tiffany Masters,2,1
Jorge Masvidal,35,17
Al Matavao,8,3
Tateki Matsuda,13,8
Daijiro Matsui,13,29
Koichiro Matsumoto,15,3
Jean Matsumoto,14,0
Koyomi Matsushima,13,6
Naoki Matsushita,12,16
AJ Matthews,8,7
Jake Matthews,19,7
Connor Matthews,7,1
Claudio Mattos,5,4
John Matua,1,4
Francesco Maturi,0,1
Vladimir Matyushenko,27,8
Miranda Maverick,15,5
Nick Maximov,8,2
Elaina Maxwell,7,4
Jeremy May,13,10
Jack May,9,3
Don'Tale Mayes,10,6
Gray Maynard,13,7
Brooke Mayo,0,1
Gina Mazany,7,6
Sabina Mazo,9,4
Scott McAfee,14,7
Bobby McAndrews,1,3
Michael McBride,8,3
Ian McCall,13,5
Molly McCann,14,6
Charles McCarthy,10,5
Sean McCorkle,17,7
Kris McCray,8,5
Tamdan McCrory,14,5
Rob McCullough,19,8
Justin McCully,11,5
Robert McDaniel,28,10
Michael McDonald,17,4
Scott McDonald,1,0
Josh McDonald,9,5
Miles McDonald,2,1
Justin McElfresh,6,4
Drew McFedries,12,7
Liam McGeary,12,2
Gan McGee,13,5
Court McGee,22,12
Marcus McGhee,9,1
Ryan McGillivray,12,0
Ryan McGivern,13,7
Jack McGlaughlin,1,4
Conor McGregor,22,6
Greg McIntyre,6,4
Antonio McKee,29,6
AJ McKee,8,0
Rhys McKee,10,5
Cory McKenna,8,2
Tim McKenzie,14,9
Cody McKenzie,16,10
Terrance McKinney,15,6
Brian McLaughlin,6,2
Jason McLean,6,7
Garreth McLellan,13,6
Sara McMann,13,6
James McSweeney,15,15
Charles McTorry,3,0
Daniel McWilliams,15,37
Tim Means,33,15
Yancy Medeiros,15,8
Anistavio Medeiros,19,10
Kaline Medeiros,8,5
MarQuel Mederos,9,1
Uros Medic,9,2
Todd Medina,11,9
Jason Medina,21,15
Jose Medina,11,3
Emil Meek,9,5
Sanford Alton Meeks,1,1
Gerald Meerschaert,35,17
Frank Megallon,2,3
Derrick Mehmen,19,9
Miika Mehmet,3,5
Jordan Mein,31,12
Bryce Mejia,3,1
Brian Melancon,7,3
Brandon Melendez,25,25
Gilbert Melendez,22,8
Nair Melikyan,11,0
Marcelo Mello,1,0
Fabio Mello,11,8
Vanessa Melo,11,8
Antonio Mendes,18,13
Chad Mendes,18,5
Augusto Mendes,6,2
Eddie Mendez,8,3
Mateus Mendonca,10,3
Luis Mendoza,0,1
Pietro Menga,13,0
Alonzo Menifield,15,3
Ivan Menjivar,25,12
Dave Menne,45,17
Steve Mensing,9,13
Buck Meredith,3,3
Adam Meredith,5,3
Nick Meregali,0,0
Joe Merritt,7,2
Jeremiah Metcalf,13,7
Jonathan Meunier,8,1
Yaotzin Meza,21,11
Guy Mezger,30,14
Brandon Michaels,4,14
Andreas Michailidis,13,6
David Michaud,11,3
Chris Mickle,30,21
Zachary Micklewright,15,3
Kristof Midoux,6,10
Keith Mielke,0,5
Chris Mierzwiak,5,3
Gabriel Miglioli,9,9
Bojan Mihajlovic,10,6
Billy Miles,2,2
Pat Miletich,29,7
Curtis Millender,17,5
Phillip Miller,16,0
Jason Miller,23,10
Dan Miller,14,8
Jim Miller,37,17
Cole Miller,21,11
Henry Miller,6,16
Micah Miller,20,8
Aaron Miller,14,10
Mo Miller,6,0
Juliana Miller,4,3
Eddy Millis,0,2
Che Mills,16,10
Adam Milstead,8,4
Alberto Mina,13,1
Vitaly Minakov,20,0
Darrick Minner,26,14
Mike Minniger,0,0
Ikuhisa Minowa,60,42
Carlton Minus,10,3
Stipe Miocic,20,4
Frank Mir,18,11
Juan Miranda,7,5
Mario Miranda,14,7
Vitor Miranda,12,5
Gabriel Miranda,17,6
Damir Mirenic,9,4
Kazuo Misaki,25,11
Toby Misech,9,5
Dokonjonosuke Mishima,21,7
Felix Lee Mitchell,2,7
David Mitchell,22,7
Danny Mitchell,19,9
Brad Mitchell,4,2
Clay Mitchell,1,2
Bryce Mitchell,16,3
Maurice Mitchell,11,2
Terrence Mitchell,14,4
Roman Mitichyan,8,3
Matt Mitrione,12,5
Eiji Mitsuoka,18,9
Hiromitsu Miura,12,7
Jonathan  Mix,7,4
Tomoya Miyashita,17,9
Kazuyuki Miyata,15,9
Motoki Miyazawa,7,3
Takeya Mizugaki,21,11
Mizuki,15,6
Tatsuya Mizuno,16,12
Roxanne Modafferi,25,21
Bobby Moffett,13,5
Bronson Mohika,1,1
Nate Mohr,9,7
Renato Moicano,18,5
Thiago Moises,17,7
Muhammad Mokaev,12,0
Ashkan Mokhtarian,13,3
Suman Mokhtarian,8,5
Dan Molina,13,9
Jeff Molina,11,2
Rudyard Moncayo,0,3
Hidetaka Monma,18,11
Jeff Monson,60,26
Darrell Montague,13,5
Andrew Montanez,9,12
Augusto Montano,15,3
Erick Montano,7,5
Nicco Montano,5,3
Alberto Montes,4,0
Steve Montgomery,9,5
James Moontasri,9,5
Homer Moore,26,9
Todd Moore,16,7
Nate Moore,8,4
Dustin Moore,0,2
Taylor Moore,10,5
Sergio Moraes,14,6
Marlon Moraes,23,10
Sheymon Moraes,11,4
John Moraga,19,7
Ricardo Morais,10,4
Leonardo Morales,6,2
Albert Morales,7,4
Joseph Morales,9,2
Vince Morales,11,7
Omar Morales,11,4
Michael Morales,16,0
Sarah Moras,6,8
Christian Morecraft,8,3
Joe Moreira,2,2
Richardson Moreira,7,4
Gisele Moreira,8,3
Vinicius Moreira,9,5
Jesse Moreng,9,1
Brandon Moreno,21,8
Mike Moreno,6,5
Dan Moret,13,6
Sammy Morgan,18,12
Peggy Morgan,4,4
Alexander Morgan,11,5
Alex Morono,23,9
Maryna Moroz,11,5
Sergey Morozov,19,5
Brad Morris,10,6
Scott Morris,2,1
Anthony Morrison,20,12
Jack Morrison,0,3
Harry Moskowitz,6,12
Carlos Mota,8,2
Juan Mott,3,4
Nikolas Motta,14,5
Flavio Luiz Moura,19,7
Eduarda Moura,10,0
Gegard Mousasi,42,6
Kris Moutinho,9,6
Kin Moy,8,3
Jamie Moyle,4,3
Askar Mozharov,19,13
Garrett Mueller,3,3
Lauren Mueller,5,3
Belal Muhammad,23,3
Fazlo Mulabitinovic,4,2
Quinn Mulhern,18,4
James Mulheron,11,2
Jamie Mullarkey,17,7
Jim Mullen,0,2
Pedro Munhoz,20,8
Andre Muniz,24,6
Mark Munoz,14,6
Alexander Munoz,7,2
Johnny Munoz,12,4
Andy Murad,15,2
Olivier Murad,6,0
Makhmud Muradov,26,8
Kazunari Murakami,5,5
Ryuichi Murata,8,3
Kanako Murata,12,3
Ailiya Muratbek,9,2
Vince Murdock,12,4
Samandar Murodov,8,0
Tom Murphy,8,0
Ian Murphy,1,1
Jon Murphy,6,4
Lauren Murphy,16,6
Patrick Murphy,5,3
Lerone Murphy,13,0
Lee Murray,8,2
Jesse Murray,8,4
Khalid Murtazaliev,14,2
Azamat Murzakanov,13,0
Nicholas Musoke,13,5
Andre Mussi,11,5
Magomed Mustafaev,14,4
Max Mustaki,6,3
Elvis Mutapcic,15,6
Fiona Muxlow,6,3
Ho Bae Myeon,13,5
Katsuhiko Nagata,6,7
Yuji Nagata,0,2
Greg Nagy,1,3
Logan Nail,1,1
Muhammad Naimov,11,2
Yukiya Naito,15,6
Andrews Nakahara,5,4
Rin Nakai,19,2
Kazuhiro Nakamura,21,13
Keita Nakamura,34,10
Daisuke Nakamura,28,19
Yusaku Nakamura,14,4
Rinya Nakamura,9,0
Jutaro Nakao,25,19
Yoshihiro Nakao,9,3
Yui Chul Nam,18,8
Tyson Nam,21,14
Rose Namajunas,12,6
Yasuhito Namekawa,25,16
Nad Narimani,12,4
Roger Narvaez,8,3
Fabio Nascimento,11,6
Allan Nascimento,20,6
Rodrigo Nascimento,11,1
Bobby Nash,8,4
Reza Nasri,0,1
Nasrudin Nasrudinov,9,1
Pawel Nastula,5,6
Rafael Natal,21,9
Kevin Natividad,9,4
Ismail Naurdiev,19,4
Danny Navarro,17,7
Marcio Navarro,14,14
Tafon Nchukwi,6,4
Dustin Neace,25,21
Josh Neal,5,11
Joe Neal,6,2
Geoff Neal,15,6
Stanislav Nedkov,12,2
Josh Neer,36,16
Nicolae Negumereanu,13,2
Steve Nelmark,2,1
Shane Nelson,16,7
Roy Nelson,22,14
Gunnar Nelson,19,5
Kyle Nelson,15,5
Lissette Neri,6,4
Mario Neto,13,5
Antonio Braga Neto,9,3
Eduardo Neves,7,2
Julio Cesar Neves Jr.,33,1
Nick Newell,14,2
Journey Newson,10,5
Jeff Newton,4,2
Carlos Newton,16,14
Emanuel Newton,26,12
Francis Ngannou,17,3
Ben Nguyen,16,8
Steven Nguyen,9,1
Alex Nicholson,7,4
Bo Nickal,5,0
Mike Nickels,9,5
Matheus Nicolau,19,4
Jaimelene Nievera,7,4
Khomkrit Niimi,6,10
Tom Niinimaki,22,8
Ramsey Nijem,9,6
Hans Nijman,9,7
Fedor Nikolov,0,0
Jack Nilson,2,6
Mats Nilsson,11,4
Guangyou Ning,5,4
Soichi Nishida,5,10
Yosuke Nishijima,0,5
Yamato Nishikawa,21,3
Akiyo Nishiura,13,8
Anthony Njokuani,16,12
Chidi Njokuani,22,10
Derrick Noble,27,15
Kyle Noblitt,11,2
Pedro Nobre,18,4
Jacob Noe,3,11
Antonio Rodrigo Nogueira,34,10
Rogerio Nogueira,23,10
Alexandre Franca Nogueira,18,6
Talita Nogueira,6,0
Kyle Noke,22,10
Tom Nolan,6,1
Nick Nolte,5,4
KJ Noons,13,9
Sage Northcutt,11,2
Jan Nortje,2,6
Scott Norton,7,1
Shohei Nose,10,4
Jonatas Novaes,13,5
Jason Novelli,11,3
Phillipe Nover,11,8
Taiyilake Nueraji,9,1
Shayilan Nuerdanbieke,39,11
Diego Nunes,19,7
Amanda Nunes,23,5
Nina Nunes,11,7
Istela Nunes,6,5
Josiane Nunes,10,1
Khabib Nurmagomedov,29,0
Said Nurmagomedov,18,3
Abubakar Nurmagomedov,17,4
Umar Nurmagomedov,17,0
Kennedy Nzechukwu,12,4
Jake O'Brien,15,4
TJ O'Brien,20,8
Sean O'Connell,17,9
Dan O'Connor,6,6
Sean O'Haire,4,2
Sean O'Malley,17,1
Jeremiah O'Neal,13,25
Chuck O'Neil,17,9
Casey O'Neill,9,2
Brendan O'Reilly,6,3
Takahiro Oba,5,7
Nobuhiro Obiya,12,5
Christian Ocon,2,1
Richard Odoms,13,3
Volkan Oezdemir,19,7
Naoya Ogawa,7,2
Trey Ogden,16,6
Andy Ogle,9,6
Ho Taek Oh,7,2
Michiyoshi Ohara,0,2
Koji Oishi,25,10
Takayuki Okada,3,3
Yushin Okami,34,12
JJ Okanovich,7,1
Bolaji Oki,9,1
Kazuki Okubo,7,9
Masakatsu Okuda,8,5
Aleksei Oleinik,60,17
Michal Oleksiejczuk,19,6
Rafaello Oliveira,17,8
Charles Oliveira,34,9
Jorge Oliveira,5,3
Ednaldo Oliveira,17,3
Alex Oliveira,22,12
Maria Oliveira,13,7
Bruno Oliveira,8,2
Saimon Oliveira,18,5
Vinicius Oliveira,20,3
Wendell Oliveira Marques,29,10
Ravena Oliveira,7,2
Felipe Olivieri,14,5
Andy Ologun,3,1
Shana Olsen,5,2
Casey Olson,14,5
Dennis Olson,14,11
Cameron Olson,7,3
Gadzhi Omargadzhiev,13,2
Alan Omer,20,5
Daniel Omielanczuk,19,8
Michihiro Omigawa,17,14
David Onama,11,2
Charlie Ontiveros,11,9
Chibwikem Onyenegecha,5,0
Sam Oropeza,13,3
Brian Ortega,16,3
Tito Ortiz,19,12
Jorge Ortiz,18,9
Dustin Ortiz,19,8
Kenji Osawa,20,11
Ode Osbourne,12,6
Kurt Osiander,4,1
Nick Osipczak,6,3
Nissen Osterneck,12,4
Rachael Ostovich,4,6
Pedro Otavio,19,8
Alexander Otsuka,5,13
Takafumi Otsuka,22,13
Zak Ottow,17,7
Artur Oumakhanov,9,6
Sidney Outlaw,8,4
Alistair Overeem,47,19
Valentijn Overeem,30,32
Craig Oxley,0,3
Shungo Oyama,14,19
Alptekin Ozkilic,9,5
Raquel Pa'aluhi,6,5
Nick Pace,8,3
Larissa Pacheco,10,2
Angel Pacheco,7,2
Teemu Packalen,8,3
George Pacurariu,10,5
Cyrillo Padilha,3,3
Gary Padilla,12,6
Fernando Padilla,15,5
Damacio Page,19,10
Michael Page,21,2
Dustin Pague,12,11
Josh Paiva,8,2
Raulian Paiva,21,5
Dinis Paiva Jr.,13,8
Fredson Paixao,10,5
Luis Pajuelo,8,1
Jose Palacios,3,2
Ricky Palacios,10,1
Bart Palaszewski,36,17
Sasha Palatnikov,6,4
Soa Palelei,22,5
Rousimar Palhares,19,8
Tulio Palhares,2,16
Stephen Palling,11,7
Eduardo Pamplona,16,4
Yuri Panferov,6,1
Alexandre Pantoja,27,5
Jared Papazian,20,13
Kathryn Paprocki,3,2
Joe Pardo,4,6
Bryan Pardoe,13,16
Remco Pardoel,9,6
Ido Pariente,13,6
Josh Parisian,15,7
Karo Parisyan,24,11
Won Sik Park,11,7
JunYong Park,17,6
Harvey Park,12,3
HyunSung Park,9,0
Jae Hyun Park,6,2
Norman Parke,23,6
Ryan Parker,0,1
Larry Parker,13,6
Tyra Parker,4,5
Mick Parkin,8,0
Willie Parks,5,2
Jordan Parsons,11,2
Preston Parsons,11,4
Jonny Parsons,9,3
Onassis Parungao,2,1
Ramona Pascual,6,5
Billy Pasulatan,10,3
Jhonoven Pati,6,4
Windri Patilima,8,1
Jorge Patino,38,19
Russell Patrick,6,4
Claude Patrick,14,2
Alan Patrick,15,4
Michael Patt,12,4
Justin Patterson,9,3
Sam Patterson,11,2
Zac Pauga,7,3
Julio Paulino,23,5
Thomas Paull,11,4
Sergei Pavlovich,18,2
Pawel Pawlak,12,3
Estevan Payan,16,12
Sarah Payant,1,4
Roland Payne,0,1
Jonathan Pearce,14,5
Joe Pearson,45,30
Ross Pearson,20,16
Andre Pederneiras,1,1
Carlo Pedersoli Jr.,11,3
Matt Pedro,3,1
Tyson Pedro,10,5
Trevor Peek,9,1
Willie Peeters,9,10
Filip Pejic,12,2
Kurt Pellegrino,16,7
Yan Pellerin,11,13
Julianna Pena,12,5
Luis Pena,9,3
Felipe Pena,0,0
Matej Penaz,6,1
Sherman Pendergarst,11,18
Drew Pendleton,5,0
Cathal Pendred,17,4
BJ Penn,16,14
Jessica Penne,14,8
Nick Penner,11,3
Justin Pennington,3,3
Raquel Pennington,16,9
Jerron Peoples,4,3
Godofredo Pepey,13,6
Ray Perales,13,22
Robert Peralta,18,8
Viviane Pereira,13,2
Michel Pereira,29,11
Alex Pereira,9,2
Daniel Pereira,9,2
Luciano Pereira,13,1
Rolando Perez,7,5
Philip Perez,7,5
Erik Perez,17,6
Alejandro Perez,23,9
Frankie Perez,10,4
Jose Perez,1,0
Alex Perez,24,8
Markus Perez,12,5
Ailin Perez,9,2
Anthony Perosh,15,10
Thiago Perpetuo,9,4
Hernani Perpetuo,18,5
Jay Perrin,10,7
Mike Perry,14,8
Raphael Pessoa,10,2
Viktor Pesta,10,4
Leiticia Pestova,0,2
Tony Petarra,2,3
Tommy Petersen,2,3
Thomas Petersen,8,2
Cory Peterson,2,1
Steven Peterson,19,11
Vitor Petrino,11,0
Andre Petroski,10,3
Armen Petrosyan,9,3
Ivana Petrovic,6,1
Seth Petruzelli,14,8
Peter Petties,5,3
Anthony Pettis,24,10
Sergio Pettis,18,5
Forrest Petz,26,10
Dino Pezao,1,3
Cody Pfister,13,6
Nam Phan,21,17
Constantinos Philippou,13,5
Wayne Phillips,7,7
Dave Phillips,13,7
Aaron Phillips,12,5
Elizabeth Phillips,6,6
John Phillips,22,11
Kyler Phillips,11,2
Mario Piazzon,8,0
Nick Pica,5,1
Adam Piccolotti,9,0
Vinc Pichel,14,3
Brad Pickett,25,14
Jamie Pickett,13,11
Fabiola Pidroni,5,0
Oskar Piechota,11,3
Nick Piedmont,12,7
Mike Pierce,17,7
Joao Pierini,4,1
Sean Pierson,14,6
Domingo Pilarte,8,3
Paddy Pimblett,21,3
Daniel Pineda,28,15
Jesus Pinedo,16,5
Pingyuan Liu,13,7
Luana Pinheiro,11,2
Gaetano Pirrello,15,7
Maki Pitolo,13,9
Dmitry Poberezhets,24,5
Jamal Pogues,11,4
Ross Pointon,6,17
Dustin Poirier,29,8
Igor Pokrajac,28,13
John Polakowski,2,2
Julia Polastri,12,3
Brandon Polcare,1,1
Mike Polchlopek,1,1
Santiago Ponzinibbio,30,7
Grigory Popov,13,3
Alexander Poppeck,9,3
Felipe Portela,9,2
Parker Porter,14,9
Ihor Potieria,20,5
Callan Potter,18,9
Dylan Potter,10,6
Ruan Potts,11,6
Devin Powell,9,4
Marcin Prachnio,17,7
Wagner Prado,12,3
Francisco Prado,12,2
Trevor Prangley,34,11
Ricardo Prasel,10,2
Carlo Prater,31,18
Carlos Prates,18,6
Michel Prazeres,26,4
Philip Preece,10,14
Kyle Prepolec,12,7
Dorian Price,8,5
Chris Price,19,4
Niko Price,15,7
Shane Primm,5,5
Brent Primus,8,0
Jiri Prochazka,29,4
Lara Procopio,7,2
Joe Proctor,11,5
Cole Province,6,2
Daniel Puder,8,0
Lucie Pudilova,14,9
Claudio Puelles,13,4
Juan Puerta,23,6
Bubba Pugh,3,3
Juan Manuel Puig,11,4
Hugh Pulley,6,3
Josh Pulsifer,17,8
Jens Pulver,27,19
CM Punk,0,1
Joe Pyfer,12,3
Mike Pyle,27,14
Qiu Lun,16,9
Bao Quach,19,10
Gary Quan,3,5
Billy Quarantillo,18,5
Nate Quarry,12,4
Vinicius Queiroz,8,4
Jimmy Quinlan,3,1
Josh Quinlan,6,2
Ryan Quinn,13,7
Michel Quinones,8,3
Landon Quinones,7,3
Jose Quinonez,9,5
Cristian Quinonez,18,5
Benji Radach,21,7
Jordan Radev,23,5
Charles Radtke,9,3
Loik Radzhabov,18,5
Gilbert Rael,1,3
Josh Rafferty,9,8
Amir Rahnavardi,11,10
Ricky Rainey,12,6
Shavkat Rakhmonov,18,0
Sora Rakhmonova,4,1
Aleksandar Rakic,14,3
Jessica Rakoczy,1,5
Thomas Ramirez,0,1
Hector Ramirez,10,6
Matt Ramirez,2,3
Steve Ramirez,5,2
Amador Ramirez,5,4
Mitch Ramirez,8,1
Andrew Ramm,4,4
Ian Rammel,7,8
Luis Ramos,20,10
Ricardo Ramos,16,5
Davi Ramos,10,4
Vernon Ramos Ho,3,1
Kevin Randleman,17,16
Raou Raou,0,1
Mitch Raposo,5,1
Hussain Rasouli,2,3
David Rasouri,2,3
Ed Ratcliff,7,3
Bec Rawlings,7,8
Gideon Ray,17,15
Joe Ray,13,0
Stevie Ray,23,9
Keenan Raymond,3,3
Iony Razafiarison,2,1
Abdul Razak Alhassan,12,6
Antony Rea,33,15
Mateusz Rebecki,18,1
Rafael Rebello,9,4
Greg Rebello,24,8
Paul Redmond,12,7
Dennis Reed,45,62
Karl Reed,6,1
Elise Reed,7,4
John Reedy,11,6
Johnny Rees,13,5
James Reese,11,10
Zach Reese,6,1
Stephen Regman,9,4
Chad Reiner,33,18
Jason Reinhardt,20,3
Wilson Reis,23,10
Ben Reiter,17,2
Goran Reljic,15,8
Leigh Remedios,18,10
Paulo Renato Junior,12,3
Chance Rencountre,14,4
Montserrat Rendon,6,0
Marion Reneau,9,8
Solomon Renfro,8,2
John Renken,18,28
Herman Renting,1,3
Marco Polo Reyes,8,7
Dominick Reyes,12,4
Alex Reyes,13,4
Kyle Reyes,15,7
Victor Reyna,11,5
Gaston Reyno,6,2
Johnny Rhodes,2,1
Mike Rhodes,10,5
Lucrezia Ria,8,2
Amanda Ribas,12,4
Vitor Ribeiro,20,5
Will Ribeiro,10,2
Claudio Ribeiro,11,5
Brendson Ribeiro,15,6
Esteban Ribovics,12,1
Mike Ricci,11,5
Alex Ricci,10,5
Tabatha Ricci,9,2
Matt Ricehouse,6,1
John Richard,3,5
Rex Richards,7,2
Mike Richman,18,7
Dave Rickels,18,4
Haisam Rida,0,0
Brad Riddell,10,4
Matthew Riddle,8,3
Joe Riggs,44,17
Jeremiah Riggs,7,8
Aaron Riley,30,14
Jason Riley,10,7
Moise Rimbon,23,11
Jordan Rinaldi,14,7
Nick Ring,14,4
Robbie Ring,6,1
Mike Rio,10,5
Albert Rios,13,6
Rafael Rios,4,2
Maria Rios,2,3
Shannon Ritch,56,83
Diego Rivas,10,2
Jorge Rivera,20,9
Dante Rivera,16,7
Mario Rivera,6,8
Francisco Rivera,11,7
Jonathan Rivera,4,2
Jimmie Rivera,23,5
Irwin Rivera,10,6
Jerome Rivera,10,6
Nicdali Rivera-Calanoc,9,10
Pedro Rizzo,20,11
Theo Rlayang,5,1
Justin Robbins,14,18
Kali Robbins,6,3
Karl Roberson,9,6
Andre Roberts,14,2
David Roberts,5,8
Joey Roberts,4,3
Tyrone Roberts,43,12
Ryan Roberts,21,12
Taylor Roberts,3,12
Daniel Roberts,15,7
Buddy Roberts,12,3
Danny Roberts,18,8
Roosevelt Roberts,12,5
Kenny Robertson,15,5
Gillian Robertson,13,8
Chad Robichaux,13,2
Mark Robinson,1,0
Colin Robinson,10,12
Alvin Robinson,15,9
Damonte Robinson,6,1
Vagner Rocha,14,4
Carlos Eduardo Rocha,9,4
Pedro Rocha,1,0
Lucas Rocha,17,1
Keith Rockel,12,4
Luke Rockhold,16,6
Kevin Roddy,15,16
Gregory Rodrigues,15,5
Kleydson Rodrigues,8,3
Paul Rodriguez,10,9
Ricco Rodriguez,53,25
Manuel Rodriguez,11,5
Yair Rodriguez,16,5
Mike Rodriguez,11,7
Marina Rodriguez,17,3
Daniel Rodriguez,17,4
Ray Rodriguez,16,8
Ronaldo Rodriguez,17,2
Drako Rodriguez,7,3
Victor Rodriguez,7,4
Piera Rodriguez,9,1
Christian Rodriguez,10,1
Pete Rodriguez,5,2
Nick Roehrick,7,1
Marcos Rogerio de Lima,22,10
Brett Rogers,17,10
Brian Rogers,14,9
Pete Rogers Jr.,2,4
Max Rohskopf,5,1
Marcelo Rojo,16,10
Shane Roller,11,7
Jared Rollins,8,4
Tim Roman,3,4
Alexandr Romanov,17,2
Ricardo Romero,11,3
Yoel Romero,13,5
Anthony Romero,8,0
Kaleio Romero,6,2
Mara Romero Borella,12,9
Cortavious Romious,7,2
Juancamilo Ronderos,4,2
Rongzhu,25,5
Jesse Ronson,21,12
George Roop,15,13
Joao Roque,7,2
Aaron Rosa,18,6
Charles Rosa,14,8
Karol Rosa,17,6
Jacob Rosales,13,7
Raul Rosas Jr.,8,1
Hilarie Rose,4,2
Jake Rosholt,12,5
Jared Rosholt,14,4
Kevin Rosier,2,6
Zach Rosol,3,2
Shannon Ross,13,9
Nick Rossborough,26,19
Kristian Rothaermel,4,3
Ben Rothwell,39,14
Rick Roufus,4,6
Khalil Rountree Jr.,14,5
Ronda Rousey,12,2
Ray Routh,2,1
Roberta Rovel,4,1
Phil Rowe,10,4
Cameron Rowston,8,2
Kain Royer,2,2
Brad Royster,1,2
Brandon Royval,16,7
Jairzinho Rozenstruik,14,5
Mauricio Rua,27,14
Murilo Rua,20,13
Marco Ruas,9,4
Rodrigo Ruas,4,5
Rodolfo Rubio Perez,10,16
Gabe Ruediger,18,8
Mauricio Ruffy,9,1
Eddie Ruiz,1,1
Anthony Ruiz,33,22
Paul Ruiz,7,4
Montserrat Conejo Ruiz,10,4
Mike Russow,15,3
Bas Rutten,28,4
Nursulton Ruziboev,35,8
Casey Ryan,7,3
Yusup Saadulaev,16,4
Cameron Saaiman,9,1
Pete Sabala,3,15
Danny Sabatello,9,1
Pat Sabatini,18,5
Amir Sadollah,6,5
Nazim Sadykhov,9,1
Frankie Saenz,13,7
Saparbeg Safarov,9,3
Tarec Saffiedine,16,7
Jason Saggo,12,4
Benoit Saint Denis,13,1
Ovince Saint Preux,26,17
Lukasz Sajewski,13,3
Yukio Sakaguchi,6,7
Augusto Sakai,16,5
Alessio Sakara,19,11
Wataru Sakata,11,14
Gokhan Saki,1,2
